Time,143901A,,143901A,,143901A,,
7/06/2003 0:00,149.223,20,121.424,20,182.39,20,
8/06/2003 0:00,107.711,20,98.537,20,121.424,20,
9/06/2003 0:00,86.53,20,79.227,20,98.537,20,
10/06/2003 0:00,71.993,20,63.043,20,81.823,20,
11/06/2003 0:00,64.613,130,62.062,130,66.134,130,
12/06/2003 0:00,62.178,130,60.08,130,64.734,130,
13/06/2003 0:00,63.079,130,60.08,130,65.33,130,
14/06/2003 0:00,64.755,130,62.102,130,65.33,130,
15/06/2003 0:00,63.621,130,60.802,130,64.587,130,
16/06/2003 0:00,53.832,130,51.141,130,60.802,130,
17/06/2003 0:00,56.104,130,50.23,130,63.043,130,
18/06/2003 0:00,55.793,130,51.583,130,61.102,130,
19/06/2003 0:00,56.374,20,52.217,20,61.529,20,
20/06/2003 0:00,56.187,20,54.574,20,57.826,20,
21/06/2003 0:00,66.356,130,57.826,130,74.124,130,
22/06/2003 0:00,56.952,130,53.629,130,69.259,130,
23/06/2003 0:00,55.281,130,54.14,130,56.455,130,
24/06/2003 0:00,51.498,130,46.482,130,54.492,130,
25/06/2003 0:00,44.764,20,42.471,20,51.258,20,
26/06/2003 0:00,62.234,20,51.258,20,70.368,20,
27/06/2003 0:00,72.893,20,67.607,20,74.987,20,
28/06/2003 0:00,59.149,20,55.872,20,67.607,20,
29/06/2003 0:00,49.026,20,44.447,20,55.872,20,
30/06/2003 0:00,50.277,20,47.624,20,52.956,20,
1/07/2003 0:00,47.832,20,46.955,20,49.582,20,
2/07/2003 0:00,53.527,20,48.259,20,55.032,20,
3/07/2003 0:00,62.612,20,55.032,20,72.515,20,
4/07/2003 0:00,64.921,20,55.032,20,72.515,20,
5/07/2003 0:00,49.003,20,41.701,20,55.032,20,
6/07/2003 0:00,40.271,20,38.841,20,41.701,20,
7/07/2003 0:00,33.065,20,26.323,20,39.533,20,
8/07/2003 0:00,29.45,20,27.002,20,30.359,20,
9/07/2003 0:00,32.244,20,29.163,20,35.712,20,
10/07/2003 0:00,42.887,20,35.712,20,65.326,20,
11/07/2003 0:00,109.583,20,65.326,20,132.75,20,
12/07/2003 0:00,88.753,20,82.681,20,99.497,20,
13/07/2003 0:00,117.935,20,99.497,20,132.75,20,
14/07/2003 0:00,102.777,20,86.272,20,111.753,20,
15/07/2003 0:00,73.011,20,61.529,20,86.272,20,
16/07/2003 0:00,56.217,20,49.582,20,61.529,20,
17/07/2003 0:00,45.982,20,43.203,20,49.582,20,
18/07/2003 0:00,41.99,20,39.533,20,44.447,20,
19/07/2003 0:00,38.131,20,36.729,20,39.533,20,
20/07/2003 0:00,39.966,20,36.729,20,43.203,20,
21/07/2003 0:00,42.452,20,41.701,20,43.203,20,
22/07/2003 0:00,39.57,20,37.438,20,41.701,20,
23/07/2003 0:00,37.776,20,37.438,20,38.114,20,
24/07/2003 0:00,37.091,20,36.069,20,38.114,20,
25/07/2003 0:00,35.4,20,34.732,20,36.069,20,
26/07/2003 0:00,34.645,20,34.095,20,34.732,20,
27/07/2003 0:00,30.515,20,27.997,20,34.095,20,
28/07/2003 0:00,27.476,20,25.79,20,29.163,20,
29/07/2003 0:00,25.718,20,25.232,20,25.79,20,
30/07/2003 0:00,24.973,20,24.714,20,25.232,20,
31/07/2003 0:00,23.44,20,22.165,20,24.714,20,
1/08/2003 0:00,22.165,20,22.165,20,22.165,20,
2/08/2003 0:00,20.979,20,19.792,20,22.165,20,
3/08/2003 0:00,19.899,20,19.792,20,20.727,20,
4/08/2003 0:00,20.484,20,20.242,20,20.727,20,
5/08/2003 0:00,20.306,20,20.242,20,20.727,20,
6/08/2003 0:00,20.767,20,19.349,20,21.19,20,
7/08/2003 0:00,19.117,20,18.885,20,19.349,20,
8/08/2003 0:00,20.767,20,18.885,20,22.649,20,
9/08/2003 0:00,46.699,20,22.649,20,97.522,20,
10/08/2003 0:00,92.876,20,60.802,20,119.214,20,
11/08/2003 0:00,51.562,20,39.971,20,60.802,20,
12/08/2003 0:00,35.195,20,30.359,20,39.971,20,
13/08/2003 0:00,27.02,20,24.714,20,30.359,20,
14/08/2003 0:00,23.446,20,21.659,20,25.232,20,
15/08/2003 0:00,20.726,20,19.792,20,21.659,20,
16/08/2003 0:00,32.228,20,19.792,20,68.483,20,
17/08/2003 0:00,267.154,20,68.483,20,437.615,20,
18/08/2003 0:00,273.414,20,176.85,20,382.909,20,
19/08/2003 0:00,130.048,20,93.697,20,176.85,20,
20/08/2003 0:00,78.22,20,63.785,20,93.697,20,
21/08/2003 0:00,57.506,20,49.582,20,63.785,20,
22/08/2003 0:00,46.026,130,42.471,130,49.582,130,
23/08/2003 0:00,41.002,130,39.533,130,42.471,130,
24/08/2003 0:00,37.132,20,34.732,20,39.533,20,
25/08/2003 0:00,33.462,20,32.192,20,34.732,20,
26/08/2003 0:00,32.499,20,32.192,20,32.806,20,
27/08/2003 0:00,31.878,20,30.95,20,32.806,20,
28/08/2003 0:00,28.091,130,25.232,130,30.95,130,
29/08/2003 0:00,23.446,130,21.659,130,25.232,130,
30/08/2003 0:00,21.659,20,21.659,20,21.659,20,
31/08/2003 0:00,25.328,20,21.659,20,26.862,20,
1/09/2003 0:00,23.94,20,22.649,20,25.232,20,
2/09/2003 0:00,21.445,20,20.242,20,22.649,20,
3/09/2003 0:00,19.349,20,18.456,20,20.242,20,
4/09/2003 0:00,17.844,130,17.233,130,18.456,130,
5/09/2003 0:00,16.654,130,16.127,130,17.233,130,
6/09/2003 0:00,15.719,130,15.312,130,16.127,130,
7/09/2003 0:00,14.971,130,14.631,130,15.312,130,
8/09/2003 0:00,14.33,130,14.029,130,14.631,130,
9/09/2003 0:00,14.638,20,14.029,20,15.247,20,
10/09/2003 0:00,14.638,20,14.029,20,15.247,20,
11/09/2003 0:00,13.457,20,12.885,20,14.029,20,
12/09/2003 0:00,12.401,130,11.918,130,12.885,130,
13/09/2003 0:00,11.454,130,10.991,130,11.918,130,
14/09/2003 0:00,10.367,130,9.742,130,10.991,130,
15/09/2003 0:00,9.979,130,9.742,130,10.572,130,
16/09/2003 0:00,10.705,130,9.979,130,11.245,130,
17/09/2003 0:00,8.353,20,5.744,20,9.979,20,
18/09/2003 0:00,4.738,20,2.925,20,5.744,20,
19/09/2003 0:00,2.799,20,2.781,20,2.925,20,
20/09/2003 0:00,3.086,20,2.781,20,5.218,20,
21/09/2003 0:00,6.771,20,5.218,20,8.128,20,
22/09/2003 0:00,8.475,130,5.921,130,10.235,130,
23/09/2003 0:00,7.721,130,5.558,130,10.235,130,
24/09/2003 0:00,6.625,20,5.799,20,8.356,20,
25/09/2003 0:00,9.777,130,8.356,130,10.609,130,
26/09/2003 0:00,9.662,130,7.388,130,10.991,130,
27/09/2003 0:00,6.258,20,5.387,20,7.388,20,
28/09/2003 0:00,6.191,20,5.744,20,7.075,20,
29/09/2003 0:00,8.096,20,6.484,20,10.235,20,
30/09/2003 0:00,8.262,130,6.484,130,9.867,130,
1/10/2003 0:00,6.026,130,5.387,130,6.484,130,
2/10/2003 0:00,6.579,130,5.387,130,7.916,130,
3/10/2003 0:00,8.772,20,7.708,20,9.742,20,
4/10/2003 0:00,7.372,20,6.879,20,7.916,20,
5/10/2003 0:00,7.916,130,7.916,130,7.916,130,
6/10/2003 0:00,10.272,130,7.916,130,13.162,130,
7/10/2003 0:00,15.398,20,13.162,20,16.749,20,
8/10/2003 0:00,13.545,20,12.595,20,16.749,20,
9/10/2003 0:00,19.022,130,12.885,130,25.494,130,
10/10/2003 0:00,23.473,130,19.792,130,26.862,130,
11/10/2003 0:00,17.198,20,14.928,20,19.792,20,
12/10/2003 0:00,14.185,20,13.442,20,14.928,20,
13/10/2003 0:00,15.539,20,13.442,20,18.006,20,
14/10/2003 0:00,19.022,20,15.935,20,22.649,20,
15/10/2003 0:00,17.332,20,14.928,20,20.242,20,
16/10/2003 0:00,18.989,20,14.928,20,23.667,20,
17/10/2003 0:00,30.4,20,19.792,20,38.114,20,
18/10/2003 0:00,26.008,20,22.165,20,29.739,20,
19/10/2003 0:00,20.979,20,19.792,20,22.165,20,
20/10/2003 0:00,22.321,20,19.792,20,24.714,20,
21/10/2003 0:00,24.436,20,24.171,20,24.714,20,
22/10/2003 0:00,27.06,20,24.714,20,30.359,20,
23/10/2003 0:00,31.36,20,26.323,20,32.806,20,
24/10/2003 0:00,30.953,20,30.359,20,31.548,20,
25/10/2003 0:00,42.954,20,30.359,20,52.956,20,
26/10/2003 0:00,49.154,20,46.331,20,52.956,20,
27/10/2003 0:00,51.969,20,48.259,20,58.606,20,
28/10/2003 0:00,67.959,20,58.606,20,75.804,20,
29/10/2003 0:00,26.541,20,20.727,20,60.08,20,
30/10/2003 0:00,18.28,20,16.351,20,20.727,20,
31/10/2003 0:00,29.194,20,16.351,20,81.823,20,
1/11/2003 0:00,87.995,20,78.337,20,95.628,20,
2/11/2003 0:00,58.598,20,38.841,20,78.337,20,
3/11/2003 0:00,34.475,20,29.163,20,38.841,20,
4/11/2003 0:00,28.303,20,27.443,20,29.163,20,
5/11/2003 0:00,25.807,20,24.171,20,27.443,20,
6/11/2003 0:00,25.614,20,22.165,20,29.739,20,
7/11/2003 0:00,19.74,20,17.589,20,22.165,20,
8/11/2003 0:00,18.049,20,16.749,20,19.349,20,
9/11/2003 0:00,15.838,20,14.928,20,16.749,20,
10/11/2003 0:00,15.639,20,14.928,20,16.351,20,
11/11/2003 0:00,18.375,20,16.351,20,20.727,20,
12/11/2003 0:00,19.231,20,16.351,20,22.165,20,
13/11/2003 0:00,16.351,20,16.351,20,16.351,20,
14/11/2003 0:00,17.91,20,15.55,20,20.727,20,
15/11/2003 0:00,18.358,20,15.55,20,19.792,20,
16/11/2003 0:00,19.86,20,17.589,20,22.649,20,
17/11/2003 0:00,18.237,20,17.589,20,18.885,20,
18/11/2003 0:00,16.764,20,10.741,20,22.165,20,
19/11/2003 0:00,10.877,20,8.356,20,13.442,20,
20/11/2003 0:00,11.107,20,8.575,20,12.041,20,
21/11/2003 0:00,15.798,20,12.041,20,18.885,20,
22/11/2003 0:00,17.44,20,15.935,20,20.242,20,
23/11/2003 0:00,16.623,20,12.885,20,20.727,20,
24/11/2003 0:00,28.206,20,12.885,20,62.307,20,
25/11/2003 0:00,56.699,20,55.032,20,62.307,20,
26/11/2003 0:00,47.136,20,38.114,20,55.032,20,
27/11/2003 0:00,33.305,20,28.558,20,38.114,20,
28/11/2003 0:00,25.284,20,23.17,20,28.558,20,
29/11/2003 0:00,20.627,20,18.456,20,23.17,20,
30/11/2003 0:00,18.354,20,13.162,20,24.171,20,
1/12/2003 0:00,14.413,20,13.162,20,16.351,20,
2/12/2003 0:00,15.718,20,13.162,20,16.351,20,
3/12/2003 0:00,17.476,20,12.611,20,19.792,20,
4/12/2003 0:00,9.455,20,7.287,20,12.611,20,
5/12/2003 0:00,9.397,20,7.075,20,12.595,20,
6/12/2003 0:00,468.133,20,9.742,20,868.976,20,
7/12/2003 0:00,1200.597,20,596.639,20,1745.887,20,
8/12/2003 0:00,324.594,20,184.646,20,596.639,20,
9/12/2003 0:00,133.744,20,99.497,20,184.646,20,
10/12/2003 0:00,81.805,20,69.259,20,99.497,20,
11/12/2003 0:00,60.637,20,55.032,20,69.259,20,
12/12/2003 0:00,47.534,20,41.701,20,56.455,20,
13/12/2003 0:00,36.831,20,32.806,20,41.701,20,
14/12/2003 0:00,35.839,20,21.659,20,66.372,20,
15/12/2003 0:00,668.681,20,66.372,20,1003.132,20,
16/12/2003 0:00,369.887,20,262.689,20,535.67,20,
17/12/2003 0:00,358.031,20,262.689,20,501.517,20,
18/12/2003 0:00,191.06,20,122.572,20,277.808,20,
19/12/2003 0:00,90.742,20,70.09,20,122.572,20,
20/12/2003 0:00,54.635,20,44.447,20,70.09,20,
21/12/2003 0:00,25.45,20,18.006,20,44.447,20,
22/12/2003 0:00,13.742,20,10.478,20,18.456,20,
23/12/2003 0:00,8.151,20,4.049,20,11.518,20,
24/12/2003 0:00,3.696,20,3.221,20,4.225,20,
25/12/2003 0:00,7.42,20,3.878,20,8.81,20,
26/12/2003 0:00,7.947,20,6.686,20,8.81,20,
27/12/2003 0:00,8.074,20,6.686,20,9.979,20,
28/12/2003 0:00,6.902,20,6.113,20,10.991,20,
29/12/2003 0:00,20.552,20,10.991,20,25.79,20,
30/12/2003 0:00,14.569,20,11.518,20,19.349,20,
31/12/2003 0:00,8.121,20,3.702,20,12.325,20,
1/01/2004 0:00,3.309,20,2.251,20,4.554,20,
2/01/2004 0:00,2.365,60,1.702,60,3.373,60,
3/01/2004 0:00,2.827,60,1.702,60,3.702,60,
4/01/2004 0:00,4.615,20,3.221,20,7.075,20,
5/01/2004 0:00,11.798,20,5.218,20,22.54,20,
6/01/2004 0:00,56.541,20,22.54,20,76.678,20,
7/01/2004 0:00,48.972,20,38.841,20,63.043,20,
8/01/2004 0:00,32.959,20,27.443,20,38.841,20,
9/01/2004 0:00,25.634,20,22.649,20,29.739,20,
10/01/2004 0:00,20.39,20,18.456,20,23.667,20,
11/01/2004 0:00,17.793,20,16.351,20,20.242,20,
12/01/2004 0:00,24.351,20,16.351,20,34.732,20,
13/01/2004 0:00,39.139,20,34.095,20,56.455,20,
14/01/2004 0:00,47.694,20,42.471,20,56.455,20,
15/01/2004 0:00,53.579,20,36.729,20,132.75,20,
16/01/2004 0:00,1121.747,20,132.75,20,2122.147,20,
17/01/2004 0:00,1182.199,20,613.915,20,2120.187,20,
18/01/2004 0:00,628.268,20,518.476,20,662.404,20,
19/01/2004 0:00,655.93,20,468.312,20,908.461,20,
20/01/2004 0:00,697.961,20,456.995,20,926.04,20,
21/01/2004 0:00,354.046,20,292.396,20,461.746,20,
22/01/2004 0:00,240.301,20,192.186,20,292.396,20,
23/01/2004 0:00,156.955,20,135.098,20,192.186,20,
24/01/2004 0:00,113.701,20,100.523,20,135.098,20,
25/01/2004 0:00,106.79,20,94.631,20,171.505,20,
26/01/2004 0:00,312.533,20,171.505,20,389.515,20,
27/01/2004 0:00,272.149,20,193.759,20,354.015,20,
28/01/2004 0:00,154.991,20,136.244,20,193.759,20,
29/01/2004 0:00,143.156,20,131.62,20,154.566,20,
30/01/2004 0:00,209.299,20,133.885,20,450.496,20,
31/01/2004 0:00,386.625,20,281.829,20,489.665,20,
1/02/2004 0:00,209.951,20,155.803,20,281.829,20,
2/02/2004 0:00,127.986,20,114.927,20,155.803,20,
3/02/2004 0:00,984.658,20,137.469,20,2459.19,20,
4/02/2004 0:00,2436.748,10,1595.617,10,2762.897,10,
5/02/2004 0:00,867.907,20,496.177,20,1595.617,20,
6/02/2004 0:00,383.99,20,313.446,20,496.177,20,
7/02/2004 0:00,265.931,20,233.117,20,313.446,20,
8/02/2004 0:00,193.999,20,170.101,20,233.117,20,
9/02/2004 0:00,158.389,20,143.461,20,178.185,20,
10/02/2004 0:00,129.009,20,117.092,20,147.111,20,
11/02/2004 0:00,112.728,20,106.367,20,119.214,20,
12/02/2004 0:00,86.629,20,75.089,20,106.367,20,
13/02/2004 0:00,69.407,20,60.757,20,75.089,20,
14/02/2004 0:00,54.61,20,46.487,20,60.757,20,
15/02/2004 0:00,39.516,20,34.732,20,46.487,20,
16/02/2004 0:00,31.836,20,28.629,20,34.732,20,
17/02/2004 0:00,28.533,20,27.858,20,28.629,20,
18/02/2004 0:00,23.74,20,21.926,20,27.858,20,
19/02/2004 0:00,21.342,20,19.714,20,21.926,20,
20/02/2004 0:00,18.499,20,17.589,20,19.714,20,
21/02/2004 0:00,16.418,20,15.247,20,17.589,20,
22/02/2004 0:00,13.242,20,11.518,20,15.247,20,
23/02/2004 0:00,14.171,20,11.518,20,15.247,20,
24/02/2004 0:00,32.839,20,15.247,20,39.533,20,
25/02/2004 0:00,38.025,20,32.806,20,53.629,20,
26/02/2004 0:00,443.785,20,53.629,20,845.335,20,
27/02/2004 0:00,318.421,20,159.704,20,594.818,20,
28/02/2004 0:00,108.53,20,72.515,20,159.704,20,
29/02/2004 0:00,58.288,20,48.259,20,72.515,20,
1/03/2004 0:00,41.613,20,34.095,20,48.259,20,
2/03/2004 0:00,29.661,20,25.232,20,34.095,20,
3/03/2004 0:00,24.201,20,23.17,20,25.232,20,
4/03/2004 0:00,24.48,20,23.17,20,25.79,20,
5/03/2004 0:00,705.556,60,25.79,60,3704.874,60,
6/03/2004 0:00,14331.21,60,3704.874,60,20539.847,60,
7/03/2004 0:00,10193.325,60,4718.55,60,16030.104,60,
8/03/2004 0:00,2809.664,60,1369.184,60,4718.55,60,
9/03/2004 0:00,819.487,20,494.759,20,1369.184,20,
10/03/2004 0:00,413.1,20,339.587,20,494.759,20,
11/03/2004 0:00,301.368,20,269.998,20,339.587,20,
12/03/2004 0:00,248.059,20,228.284,20,269.998,20,
13/03/2004 0:00,216.961,20,201.018,20,228.284,20,
14/03/2004 0:00,190.478,20,176.85,20,201.018,20,
15/03/2004 0:00,192.008,20,176.85,20,205.336,20,
16/03/2004 0:00,164.957,20,144.647,20,189.407,20,
17/03/2004 0:00,142.84,20,141.032,20,144.647,20,
18/03/2004 0:00,130.942,20,117.092,20,141.032,20,
19/03/2004 0:00,238.843,20,118.15,20,511.623,20,
20/03/2004 0:00,317.156,20,225.222,20,489.665,20,
21/03/2004 0:00,311.4,20,225.222,20,385.092,20,
22/03/2004 0:00,269.246,20,220.483,20,342.383,20,
23/03/2004 0:00,588.515,20,226.75,20,929.72,20,
24/03/2004 0:00,330.372,20,259.098,20,445.037,20,
25/03/2004 0:00,226.584,20,186.39,20,259.098,20,
26/03/2004 0:00,163.415,20,136.244,20,186.39,20,
27/03/2004 0:00,127.969,20,117.092,20,136.244,20,
28/03/2004 0:00,110.362,20,103.514,20,117.092,20,
29/03/2004 0:00,97.948,20,93.697,20,103.514,20,
30/03/2004 0:00,90.743,20,86.63,20,95.628,20,
31/03/2004 0:00,97.344,20,88.219,20,107.558,20,
1/04/2004 0:00,90.046,20,81.997,20,94.631,20,
2/04/2004 0:00,81.231,20,80.465,20,81.997,20,
3/04/2004 0:00,80.074,20,79.682,20,80.465,20,
4/04/2004 0:00,146.681,20,79.682,20,257.519,20,
5/04/2004 0:00,327.989,20,241.165,20,426.617,20,
6/04/2004 0:00,441.457,20,417.257,20,465.123,20,
7/04/2004 0:00,525.694,20,417.257,20,608.337,20,
8/04/2004 0:00,440.987,20,352.133,20,547.373,20,
9/04/2004 0:00,311.318,20,281.468,20,352.133,20,
10/04/2004 0:00,270.447,20,259.886,20,281.468,20,
11/04/2004 0:00,253.79,20,251.829,20,259.886,20,
12/04/2004 0:00,250.354,20,248.879,20,251.829,20,
13/04/2004 0:00,247.413,20,245.948,20,248.879,20,
14/04/2004 0:00,245.148,20,244.348,20,245.948,20,
15/04/2004 0:00,245.75,20,244.348,20,249.166,20,
16/04/2004 0:00,248.242,20,245.948,20,257.646,20,
17/04/2004 0:00,307.654,20,257.646,20,395.283,20,
18/04/2004 0:00,644.055,20,395.283,20,908.705,20,
19/04/2004 0:00,383.876,20,308.802,20,499.647,20,
20/04/2004 0:00,328.782,20,268.732,20,385.092,20,
21/04/2004 0:00,234.85,20,214.314,20,268.732,20,
22/04/2004 0:00,197.347,20,155.803,20,221.993,20,
23/04/2004 0:00,145.332,20,131.62,20,155.803,20,
24/04/2004 0:00,143.363,20,124.498,20,154.566,20,
25/04/2004 0:00,104.032,20,98.537,20,124.498,20,
26/04/2004 0:00,89.831,20,79.682,20,98.537,20,
27/04/2004 0:00,75.364,20,72.36,20,79.682,20,
28/04/2004 0:00,74.504,20,73.77,20,75.238,20,
29/04/2004 0:00,100.225,20,75.238,20,153.335,20,
30/04/2004 0:00,207.252,20,153.335,20,228.284,20,
1/05/2004 0:00,174.066,20,142.207,20,202.356,20,
2/05/2004 0:00,119.235,20,100.523,20,142.207,20,
3/05/2004 0:00,87.848,20,78.948,20,100.523,20,
4/05/2004 0:00,73.664,20,66.684,20,78.948,20,
5/05/2004 0:00,65.409,20,63.314,20,66.684,20,
6/05/2004 0:00,61.653,20,59.991,20,63.314,20,
7/05/2004 0:00,59.652,20,59.313,20,59.991,20,
8/05/2004 0:00,64.235,20,59.313,20,68.445,20,
9/05/2004 0:00,71.204,20,68.445,20,72.36,20,
10/05/2004 0:00,69.881,20,67.402,20,72.36,20,
11/05/2004 0:00,66.855,20,66.307,20,67.402,20,
12/05/2004 0:00,61.442,20,54.863,20,66.307,20,
13/05/2004 0:00,52.706,20,50.548,20,54.863,20,
14/05/2004 0:00,48.92,20,47.292,20,50.548,20,
15/05/2004 0:00,45.718,20,44.143,20,47.292,20,
16/05/2004 0:00,43.443,20,42.744,20,44.143,20,
17/05/2004 0:00,42.053,20,41.362,20,42.744,20,
18/05/2004 0:00,40.905,20,40.448,20,41.362,20,
19/05/2004 0:00,39.996,20,39.544,20,40.448,20,
20/05/2004 0:00,39.097,20,38.65,20,39.544,20,
21/05/2004 0:00,37.592,20,36.534,20,38.65,20,
22/05/2004 0:00,37.305,20,36.534,20,38.076,20,
23/05/2004 0:00,38.863,20,38.076,20,39.65,20,
24/05/2004 0:00,38.836,20,36.03,20,40.259,20,
25/05/2004 0:00,36.543,20,36.03,20,37.073,20,
26/05/2004 0:00,37.723,20,37.073,20,38.65,20,
27/05/2004 0:00,39.181,20,38.65,20,39.73,20,
28/05/2004 0:00,40.261,20,39.73,20,40.792,20,
29/05/2004 0:00,37.318,20,33.987,20,40.792,20,
30/05/2004 0:00,33.502,20,33.018,20,33.987,20,
31/05/2004 0:00,33.018,20,33.018,20,33.018,20,
1/06/2004 0:00,36.095,20,33.018,20,38.722,20,
2/06/2004 0:00,42.485,20,38.722,20,47.277,20,
3/06/2004 0:00,49.822,20,47.277,20,52.355,20,
4/06/2004 0:00,54.078,20,52.355,20,55.478,20,
5/06/2004 0:00,50.594,20,47.008,20,53.758,20,
6/06/2004 0:00,47.15,20,47.008,20,47.577,20,
7/06/2004 0:00,49.35,20,47.577,20,51.138,20,
8/06/2004 0:00,55.702,20,51.138,20,57.379,20,
9/06/2004 0:00,61.866,20,56.755,20,64.08,20,
10/06/2004 0:00,61.953,20,57.381,20,64.635,20,
11/06/2004 0:00,56.429,20,55.478,20,57.381,20,
12/06/2004 0:00,54.847,20,54.215,20,55.478,20,
13/06/2004 0:00,52.384,20,50.551,20,54.215,20,
14/06/2004 0:00,49.351,20,48.153,20,50.551,20,
15/06/2004 0:00,47.989,20,47.013,20,48.153,20,
16/06/2004 0:00,47.365,20,47.008,20,47.577,20,
17/06/2004 0:00,47.294,20,47.009,20,47.577,20,
18/06/2004 0:00,46.428,20,45.847,20,47.009,20,
19/06/2004 0:00,45.695,20,44.705,20,45.847,20,
20/06/2004 0:00,43.859,20,43.019,20,44.705,20,
21/06/2004 0:00,39.817,20,37.585,20,43.019,20,
22/06/2004 0:00,32.338,20,27.813,20,38.099,20,
23/06/2004 0:00,31.927,20,27.798,20,34.496,20,
24/06/2004 0:00,35.264,20,34.496,20,36.025,20,
25/06/2004 0:00,35.972,20,35.506,20,36.03,20,
26/06/2004 0:00,36.28,20,35.498,20,37.067,20,
27/06/2004 0:00,37.2,20,37.067,20,37.327,20,
28/06/2004 0:00,37.455,20,37.327,20,37.583,20,
29/06/2004 0:00,37.585,20,37.583,20,37.585,20,
30/06/2004 0:00,36.814,20,36.037,20,37.585,20,
1/07/2004 0:00,36.546,20,36.03,20,37.068,20,
2/07/2004 0:00,36.959,20,36.053,20,37.073,20,
3/07/2004 0:00,35.767,20,35.501,20,36.053,20,
4/07/2004 0:00,36.277,20,35.498,20,37.064,20,
5/07/2004 0:00,36.295,20,35.507,20,37.073,20,
6/07/2004 0:00,35.252,20,35.004,20,35.507,20,
7/07/2004 0:00,33.287,20,31.553,20,35.004,20,
8/07/2004 0:00,31.532,20,31.531,20,31.553,20,
9/07/2004 0:00,31.772,20,31.531,20,32.015,20,
10/07/2004 0:00,32.26,20,32.015,20,32.505,20,
11/07/2004 0:00,33.237,20,32.505,20,33.976,20,
12/07/2004 0:00,34.117,20,33.976,20,34.973,20,
13/07/2004 0:00,34.758,20,34.511,20,35.001,20,
14/07/2004 0:00,34.816,20,34.507,20,35.001,20,
15/07/2004 0:00,33.775,20,32.529,20,35.001,20,
16/07/2004 0:00,28.892,20,25.216,20,32.529,20,
17/07/2004 0:00,22.591,20,20.062,20,25.216,20,
18/07/2004 0:00,17.775,20,15.701,20,20.062,20,
19/07/2004 0:00,13.323,20,10.611,20,15.701,20,
20/07/2004 0:00,7.754,20,4.897,20,10.611,20,
21/07/2004 0:00,3.223,20,2.104,20,4.897,20,
22/07/2004 0:00,1.663,20,1.228,20,2.104,20,
23/07/2004 0:00,2.095,20,1.221,20,2.558,20,
24/07/2004 0:00,1.592,20,1.227,20,1.959,20,
25/07/2004 0:00,0.988,20,0.751,20,1.227,20,
26/07/2004 0:00,1.854,20,0.746,20,2.231,20,
27/07/2004 0:00,2.85,20,2.231,20,3.477,20,
28/07/2004 0:00,2.957,20,2.409,20,3.493,20,
29/07/2004 0:00,2.477,20,2.398,20,2.557,20,
30/07/2004 0:00,1.705,20,1.221,20,2.558,20,
31/07/2004 0:00,1.238,20,1.221,20,1.287,20,
1/08/2004 0:00,1.378,20,1.287,20,1.496,20,
2/08/2004 0:00,1.33,20,0.997,20,1.553,20,
3/08/2004 0:00,1.207,20,0.987,20,1.433,20,
4/08/2004 0:00,1.101,20,0.755,20,1.439,20,
5/08/2004 0:00,0.653,20,0.556,20,0.755,20,
6/08/2004 0:00,0.597,20,0.554,20,0.641,20,
7/08/2004 0:00,0.54,20,0.435,20,0.642,20,
8/08/2004 0:00,0.356,20,0.285,20,0.435,20,
9/08/2004 0:00,0.175,20,0,20,0.285,20,
10/08/2004 0:00,0,20,0,20,0,20,
11/08/2004 0:00,0,20,0,20,0,20,
12/08/2004 0:00,0,10,0,10,0,10,
13/08/2004 0:00,0,10,0,10,0,10,
14/08/2004 0:00,0,10,0,10,0,10,
15/08/2004 0:00,0,10,0,10,0,10,
16/08/2004 0:00,0,10,0,10,0,10,
17/08/2004 0:00,0,10,0,10,0,10,
18/08/2004 0:00,0,10,0,10,0,10,
19/08/2004 0:00,0,10,0,10,0,10,
20/08/2004 0:00,0,10,0,10,0,10,
21/08/2004 0:00,0,10,0,10,0,10,
22/08/2004 0:00,0,10,0,10,0,10,
23/08/2004 0:00,0,10,0,10,0,10,
24/08/2004 0:00,0,10,0,10,0,10,
25/08/2004 0:00,0,10,0,10,0,10,
26/08/2004 0:00,0,10,0,10,0,10,
27/08/2004 0:00,0,10,0,10,0,10,
28/08/2004 0:00,0,10,0,10,0,10,
29/08/2004 0:00,0,10,0,10,0,10,
30/08/2004 0:00,0,10,0,10,0,10,
31/08/2004 0:00,0,10,0,10,0,10,
1/09/2004 0:00,0,10,0,10,0,10,
2/09/2004 0:00,0,10,0,10,0,10,
3/09/2004 0:00,0,10,0,10,0,10,
4/09/2004 0:00,0,10,0,10,0,10,
5/09/2004 0:00,0,10,0,10,0,10,
6/09/2004 0:00,0,10,0,10,0,10,
7/09/2004 0:00,0,10,0,10,0,10,
8/09/2004 0:00,0,10,0,10,0,10,
9/09/2004 0:00,0,10,0,10,0,10,
10/09/2004 0:00,0,10,0,10,0,10,
11/09/2004 0:00,0,10,0,10,0,10,
12/09/2004 0:00,0,10,0,10,0,10,
13/09/2004 0:00,0,10,0,10,0,10,
14/09/2004 0:00,0,10,0,10,0,10,
15/09/2004 0:00,0,10,0,10,0,10,
16/09/2004 0:00,0,10,0,10,0,10,
17/09/2004 0:00,0,10,0,10,0,10,
18/09/2004 0:00,0,10,0,10,0,10,
19/09/2004 0:00,0,10,0,10,0,10,
20/09/2004 0:00,0,10,0,10,0,10,
21/09/2004 0:00,0,10,0,10,0,10,
22/09/2004 0:00,0,10,0,10,0,10,
